title,article_text,article_date,source
"Umano'y hindi naipaalam na pagtatayo ng gusali ng MMDA sa Pasig, inusisa","Inusisa ngayong Miyerkoles ni Pasig City Rep. Roman Romulo ang aniya'y hindi naipaalam na pagtatayo ng gusali ng Metropolitan Manila Development Authority (MMDA) sa kanilang lungsod.,Ayon kay Romulo, dapat sana ay ipinapaalam ng MMDA sa mga kongresista ang mga proyekto nito sa kanilang distrito para may maisasagot din sila sa aniya'y mga nagtatanong na constituents.,Binigay halimbawa ni Romulo ang pagtatayo ng mahabang pader na tumakip aniya sa view ng Pasig River at ang malaking gusali na nadiskubreng pag-aari pala ng MMDA.,“Kailangan naman po ay abisuhan n'yo kami. Kortesiya lang 'yan na kung ano 'yung hiningi n'yong budget dito, alam naman namin kung papaano n'yo ginagastos,"" sabi ni Romulo.,""Sa totoo lang po, maraming nagtatanong sa akin, bigla na lang may lumitaw do'n na MMDA building sa lungsod namin, sa subdivision pa po."",Sagot ni Dir. Michael Gison ng MMDA, 55 taon na kasi ang gusali ng MMDA sa Orense at napapanahon na para magkaroon sila ng bagong gusali.,""'Yung MMDA building po namin is a building, tinayo po 'yan kasi 'yung aming building sa Orense eh dilapidated na po. And it’s a 55-year-old building. And it’s high time for us to have a new building in our property don po sa Julio Vargas,"" sabi niya. ,""So we decided to have an engagement sa private sector to come up with a building. It’s a PPP partnership with Robinson Land."",Sabi ni Romulo, lalong mas dapat na ipinapaalam ng MMDA sa mga kinauukulang kongresista ang ganitong mga proyekto lalo’t sila ang nag-aapruba ng budget ng ahensiya taon-taon.,Hiniling ni Romulo na maisumite sa komite ng kongreso ang kontratang pinasok ng MMDA sa pribadong sektor para dito.,Humingi naman ng paumanhin ang MMDA sa naging pagkukulang nila na masabihan ang mga kongresista.",Aug 31 2022 10:11 PM,https://news.abs-cbn.com/news/08/31/22/umanoy-hindi-naipaalam-na-pagtatayo-ng-mmda-bldg-sa-pasig-inusisa
"Mga substandard na LPG tank, bawal na sa ilalim ng batas",,Sep 01 2022 08:19 PM,https://news.abs-cbn.com/video/business/09/01/22/mga-substandard-na-lpg-tank-bawal-na-sa-ilalim-ng-batas
Malubhang COVID symptoms nakikita rin sa mga bakunado: DOH,,Sep 01 2022 08:23 PM,https://news.abs-cbn.com/video/news/09/01/22/mga-bakunado-nakikitaan-din-ng-malubhang-covid-symptoms
Dahil sa kulto? Lola patay matapos umanong sunugin ng pamilya sa Misamis Or.,"Patay ang isang 84 anyos na babae matapos umanong ihagis sa apoy ng kaniyang mga anak at apo sa Balingasag, Misamis Oriental, sabi ngayong Martes ng lokal na pulisya.,Ayon sa imbestigasyon ng Balingasag police, 11 kamag-anak ni Teofila Camungay ang itinuturing na suspek sa krimeng nangyari noong Biyernes sa Barangay Baliwagan.,Apat sa mga suspek ay anak ng biktima, lima ay mga apo nito, habang isa ay live-in partner ng anak at kapatid nito.,Ayon kay Maj. Teodoro de Oro, kasapi ng isang pinaghihinalaang kulto ang mga suspek at biktima, at may kinalaman umano sa grupo ang pagsunog sa biktima.,""Sabi ng suspek, matindi daw ang kanilang pagtampo sa biktima dahil siya umano ang dahilan ng kanilang paghihirap sa buhay. Tutol rin ang biktima na kilalaning lider ng grupo ang isa sa kaniyang mga apo,"" ani De Oro.,Nahatid pa ng mga kapitbahay sa ospital sa Cagayan de Oro ang biktima pero binawian din ng buhay dahil sa mga tinamong third-degree burn.,Naaresto na ng mga awtoridad ang 7 suspek habang 4 ang hinahanap pa.,""Kahit dito sa loob ng selda sa police station, sumasayaw at may pinagsasabing hindi maiintindihan na mga salita ang mga nahuling suspek,"" ani De Oro.,Sasampahan ng kasong parricide ang mga suspek.,Iimbestigahan at babantayan din ng pulisya ang nasabing grupo at mga miyembro nito.",Aug 30 2022 02:58 PM,https://news.abs-cbn.com/news/08/30/22/lola-patay-matapos-umanong-sunugin-ng-pamilya
PANOORIN: Sanggol di mapigilan ang pagtawa habang binibinyagan,"Hindi mapigil ang pagtawa ni Baby Xyrel Gray habang kaharap ang pari sa araw ng kaniyang binyag noong Linggo, Agosto 28, sa Cebu City.,Kwento ng nanay ng sanggol na si Chinee, namangha sila sa kakaibang saya ni baby sa baptism nito sa St. Therese Church.,“Akala ko maiinis siya o kaya aantukin kasi four months pa lang siya pero di ko inakalang grabe ang kaniyang pagtawa,” ani Chinee.,Magmula na naipost sa social media ang video, nasa 1.7 million views na ang good vibes ni baby Xyrel.",Sep 02 2022 04:17 AM,https://news.abs-cbn.com/life/09/02/22/panoorin-sanggol-na-binibinyagan-di-mapigilan-ang-tawa
2 centenarian sa Eastern Samar nakatanggap ng cash incentives,"Dalawang centenarian ang nakatanggap ng P50,000 cash incentives mula sa LGU ng Borongan City, Eastern Samar.,Ang dalawang centenarian ay sina Antonio Padro at Salvacion Labutap na parehas ipinanganak noong 1922.,Una na rin tumanggap ng P50,000 cash incentives si Padro at Labutap mula sa provincial government ng Eastern Samar.,Ang nasabing cash incentives ay tulong-pinansiyal sa mga residente na ang edad ay aabot sa 100-anyos. ,Nakatakda ring makatanggap ang mga centenarian ng P100,000 mula sa Department of Social Welfare and Development.",Sep 02 2022 05:25 AM,https://news.abs-cbn.com/life/09/02/22/2-centenarian-sa-eastern-samar-binigyan-ng-cash-incentive
Lalaking nagtangka umano manguha ng bata sa QC tiklo,,Sep 02 2022 06:30 AM,https://news.abs-cbn.com/video/news/09/02/22/lalaking-nagtangka-umano-manguha-ng-bata-sa-qc-tiklo
"Presyo ng mga pambaon sa eskwela, taas-presyo din",,Sep 02 2022 06:44 AM,https://news.abs-cbn.com/video/business/09/02/22/presyo-ng-mga-pambaon-sa-eskwela-taas-presyo-din
3 'spidermen' huli sa pagsasabong umano ng mga gagamba sa Negros Oriental,"Arestado nitong Linggo sa Bais City, Negros Oriental ang tatlong lalaking dawit umano sa spider fighting o pagsasabong ng mga gagamba.,Pawang mga residente ng Barangay San Isidro ang tatlong binansagang ""spidermen,"" na madalas umanong magdulot ng gulo sa kanilang lugar dahil sa mga spider fight, sabi ng pulisya.,Nakatanggap ng ulat mula sa concerned citizen ang mga awtoridad tungkol sa spider fight kaya nagsagawa sila ng raid, ani Master Sgt. Oliver Mananquil.,""Others watching the fight immediately dispersed when they sensed a raid,"" ani Mananquil.,Ginamit ng pulisya ang mga nakuhang patay na gagamba bilang ebidensiya laban sa mga suspek, na kakasuhan ng illegal gambling.",Aug 29 2022 02:23 PM,https://news.abs-cbn.com/classified-odd/08/29/22/3-dawit-umano-sa-spider-fighting-sa-negros-or-timbog
"Lalaking umabuso umano sa 4 guro, nanghalay din ng 2 estudyante sa CamSur","Positibong kinilala ng apat na public elementary school teachers ang lalaking wanted sa bayan ng Sagñay, Camarines Sur, ang siya rin umanong nagnakaw at umabuso sa kanila sa paaralan sa bayan ng Ocampo noong Agosto 9.,Kinilala itong si Enrique Algaba, isang gwardiya sa Maynila, pero umuwi sa Brgy. Turague, Sagñay matapos mawalan ng trabaho dahil sa pandemya, ani Police Captain Rosalinda Moises.,“In fact, pinakita doon sa Ocampo MPS but after two days nagpunta din po dito sa ano para magtingin pa po ng ibang pictures ng suspect … May CCTV footage po kami. Pinatingnan din po namin ’yun, and ayun positively identified po nila,” saad niya.,Sabi ng hepe, tinutugis nila si Algaba dahil ito umano ang humalay sa dalawang babaeng estudyante sa Sagñay na edad 17 at 21 anyos. ,Hindi na nagbigay ng ibang detalye tungkol dito ang hepe, pero kinumpirma niyang magkasabay na inabuso ang mga biktima, na tila kapareho ng istilo na ginawa ng suspek sa mga guro.,May mga warrant of arrest na umano laban sa suspek para sa patong-patong na kasong rape at robbery nito sa Sagñay at Ocampo. ,Kinukumpirma pa ng pulisya kung sangkot sa ilegal na droga ang suspek.,“Para sa agarang pagkakadakip niya, humihingi na po kami ng tulong sa publiko. Kasi yung nangyari sa Ocampo, nagsagawa na rin ang Ocampo MPS ng hot pursuit sa kanya pero talagang madulas po ang suspek,” saad nito.,“Sino mang may impormasyon, kung saan ngayon naglalagi si Enrique Algaba, ay maaring makipag-ugnayan sa aming himpilan o di kaya’y tumawag sa numerong 0998-5985-997,” dagdag ng Sagñay Police sa isang post.,Paalala ng pulisya sa lahat na mag-ingat sa suspek dahil armado umano ito ng caliber .38 revolver.,Magbibigay umano ng P50,000 pabuya si Sagñay Mayor Jovi Fuentebella sa sino mang makapagbibigay ng impormasyon na makatutulong para madakip na ang suspek.",Sep 02 2022 05:31 AM,https://news.abs-cbn.com/news/09/02/22/lalaking-umabuso-umano-sa-4-guro-nanghalay-ng-2-iba-pa
Lalaki patay matapos matabunan ng landslide sa Ifugao,"Patay ang isang lalaki matapos matabunan ng landslide sa Sitio Natulan, Brgy. Mongol, bayan ng Mayoyao, Ifugao ngayong Huwebes. ,Kinilala ang biktima na si Renie Omayho Bullan, 37, at isang magsasaka. ,Base sa imbestigasyon ng pulis, pumunta ang biktima sa bahay ng kanyang kapatid, pero nanatili siya doon dahil sa lakas ng ulan. ,Dahil sa pag-uulan dulot ng super typhoon Henry at Tropical Depression Gardo, natabunan ng landslide ang bahay noong Miyerkoles. ,Agad nagsagawa ng search and retrieval operation at natagpuan ang bangkay ng biktima Huwebes. ",Sep 02 2022 06:57 AM,https://news.abs-cbn.com/news/09/02/22/lalaki-patay-matapos-matabunan-ng-landslide-sa-ifugao
"Grupo ng sugar millers inaming sila ang humiling ng pag-angkat ng 300,000 MT ng asukal",,Aug 30 2022 08:50 PM,https://news.abs-cbn.com/video/business/08/30/22/grupo-inaming-sila-ang-humiling-ng-pag-angkat-ng-300-k-mt-ng-asukal
"Presyo ng mga parol sa Las Piñas, tumaas na rin",,Sep 02 2022 06:47 AM,https://news.abs-cbn.com/video/business/09/02/22/presyo-ng-mga-parol-sa-las-pias-tumaas-na-rin
"Hagupit ng bagyong 'Henry' naramdaman sa Cagayan, Batanes","MAYNILA (,) - Naramdaman ng ilang rehiyon ang hagupit ng super-typhoon Henry sa ilang parte ng Batanes at Cagayan bago ito humina ngayong umaga ng Biyernes.,Sa video na kuha ni Barangay Kagawad Jeo Robert Arirao bandang alas-6 ng umaga, makikita ang paghampas ng malakas na hangin sa mga puno ng niyog sa dalampasigan sa Calayan, Cagayan. Nagdudulot na rin ito ng malalaki at malakas na alon sa dagat.,Nakararanas din ng pag-ulan ang Sabtang, Batanes dahil sa bagyo. Sa video na kuha ni Dennis Valdez bandang alas-7 ng umaga, kasabay ng pabugso-bugsong ulan ang pagbayo ng mahinang hangin.,“Around 5 a.m. kanina, medyo may kalakasan ang buhos ng bulan at hangin dito sa may Sabtang area,"" ani Valdez.,Naramdaman din ang masungit na panahon sa Itbayat, Batanes na pinakamalapit sa mata ng super typhoon Henry.,Sa video na kuha ni Darwin Alcazar, head ng municipal disaster risk reduction and management office ng Itbayat, bandang alas-6:50 ng umaga ngayong Biyernes ay nararanasan ang pag-ulan at pagbayo ng hangin.,Aniya, bahagya na itong humina kumpara sa naranasan nilang mas malakas na ulan at hangin bandang alas-2 ng madaling araw.,Tiniyak naman ng mga residente ang kahandaan ng kanilang mga bahay sa epekto ng bagyo. ,Inaasahan naman ng Itbayat, Batanes na mas lalakas pa ang inaasahang buhos ng ulan. ,""Baka patikim pa lang 'yun ng bagyong Henry, we are expecting po na may mas malakas pang ulan na darating… Pinapaalala ko sa mga residente ng Itbayat na laging mag-ingat, laging maging handa kasi hindi pa rin natin inaalis 'yung possibility na pupunta sa atin 'yung bagyo,"" ani Itbayat MDRRMO head Darwin Alcazar.,Tiniyak ng National Risk Reduction and Management Council spokesperson Raffy Alejandro na handa na ang national government na magpaabot ng tulong. ,""As far as Henry is concerned, ang pinaka-affected lang na area ay itong Batanes at itong Sta. Ana, Cagayan. Siya lang iyong directly affected nitong bagyo. So since August 31 ay tuluy-tuloy iyong ating pagbigay ng mga abiso sa mga LGUs. And so far ay maganda naman ang mga reports na natatanggap natin – lahat po ay nakahanda, lahat po ay nag-a-anticipate dito sa epekto ng bagyo,"" ani Alejandro. ,Maalaalang bahagyang bumagal at humina ang bagyo, na namataan 365 kilometro mula sa Itbayat, Batanes nitong hapon ng Biyernes. ",Sep 02 2022 05:17 PM,https://news.abs-cbn.com/news/09/02/22/hagupit-ng-bagyong-henry-naramdaman-sa-ilang-lugar
Marcos nangakong tutugunan ang mga problema ng mga nurse,,Sep 01 2022 08:17 PM,https://news.abs-cbn.com/video/news/09/01/22/marcos-nangakong-tutugunan-ang-mga-problema-ng-mga-nurse
IBC Channel 13 pinangangambahang maisara dahil di pinondohan sa 2023,,Sep 02 2022 08:42 PM,https://news.abs-cbn.com/video/news/09/02/22/ibc-channel-13-pinangangambahang-maisara
ALAMIN: Paano nabuo ang bagong costume ni 'Darna'?,,Sep 02 2022 08:42 PM,https://news.abs-cbn.com/video/entertainment/09/02/22/alamin-paano-nabuo-ang-bagong-costume-ni-darna
"Mga bangkero sa Malolos, hinatiran ng tulong",,Sep 02 2022 08:36 PM,https://news.abs-cbn.com/video/news/09/02/22/mga-bangkero-sa-malolos-hinatiran-ng-tulong
LGU nagsuspinde ng klase batay sa DepEd order; DepEd may paglilinaw,,Sep 02 2022 08:47 PM,https://news.abs-cbn.com/video/news/09/02/22/deped-may-paglilinaw-tungkol-sa-bagong-order-sa-class-suspension
70 eskuwelahan sa W. Visayas nagsara o nagsuspinde ng operasyon,,Sep 02 2022 08:47 PM,https://news.abs-cbn.com/video/news/09/02/22/70-eskuwelahan-sa-w-visayas-sarado-o-supendido
"Rafflesia na pinakamalaking bulaklak sa buong mundo, namukadkad sa Davao de Oro","Namukadkad ang bulaklak na Rafflesia Magnifica sa Brgy. Mapawa sa bayan ng Maragusan, Davao de Oro Martes, Agosto 30.,Ayon sa Maragusan Tourism Development and Management Office, inaasahang mamumukadkad ang bihirang uri ng bulaklak sa buong linggo.,Isa pang Rafflesia ang maaaring makita sa susunod na linggo. Isa ang Mount Candalaga sa Maragusan sa may sightings ng Rafflesia.,Ang Rafflesia Magnifica ay isa sa pinakamalaking Rafflesia species na makikita sa Pilipinas at Southeast Asia habang ang bulaklak na Rafflesia ay pinakamalaking bulaklak naman sa buong mundo.,Ang nasabing species ng Rafflesia ay endemic o makikita lamang sa rainforest ng Mindanao.,Namumukadkad ito ng lima hanggang pitong araw lamang. ",Sep 01 2022 01:31 AM,https://news.abs-cbn.com/life/09/01/22/tingnan-rafflesia-namukadkad-sa-davao-de-oro
"P484,000 dinampot matapos mahulog sa kalsada sa Tuguegarao","Makikita sa CCTV footage ang pagkuha ng tatlong lalaki ng nahulog na P484,000 sa Tuguegaro City.        ,Nananawagan ang manager ng isang car company na maibalik ang perang nahulog sa kalsada sa Tuguegarao City, Cagayan.,Ayon kay Manuel Balisi, nangyari ang insidente bandang 10:40 ng gabi noong August 31. Habang binabaybay ng kotseng lulan ang kanilang secretary ang kalsada sa Barangay Carig Norte ay nahulog nang hindi umano namamalayan ang plastic bag na naglalaman ng P484,000 at mga tseke.,“Ewan ko kung paano nahulog dun sa kotse, siguro nakalagay sa dashboard ganun o ano, tapos open air,” ani Balisi.,Agad nilang inireport sa mga pulis ang pangyayari.,Sa kuha naman ng CCTV sa barangay hall ng Carig Norte, makikita ang paghinto ng isang puting truck kung saan bumaba ang tatlong lalaki para pulutin ang mga nagkalat na pera sa kalsada.,Hanggang ngayon ay wala pang nagsasauli ng mga ito, ayon kay Balisi.,Ang mga perang nawawala ay sales o mula sa napagbentahan ng kumpanya.,“Wala pa nga po. Hindi namin maano ‘yung sa CCTV kasi blurred. Kaya hindi namin alam kung paano marerekober. Problema namin paano na. Sigurado ipapabayad sa amin ‘yun,” ani Balisi.,Makatatanggap umano ng pabuya ang sinumang makapagbabalik ng pera o makapagbibigay ng impormasyon tungkol sa katauhan ng mga pumulot ng pera at sasakyang gamit nila.,Maaaring makipag-ugnayan sa mga numerong 0953-2883-281 at 0917-1552-505 o kaya sa Cagayan Provincial Information Office sa capitol grounds.—",Sep 02 2022 09:40 PM,https://news.abs-cbn.com/news/09/02/22/p484000-dinampot-matapos-mahulog-sa-kalsada
"Jose Mari Chan, espesyal ang pakiramdam tuwing 'ber' months","MAYNILA -- Aminado ang batikang mang-aawit at kompositor na si Jose Mari Chan na kakaibang pakiramdam para sa kanya ang maging parte ng kapaskuhan ng mga Filipino.,Sa programang Sakto ng TeleRadyo nitong Biyernes, ibinahagi ni Chan ang pakiramdam na siya ang laging inaabangan tuwing papasok na ang ""ber"" months, patunay na hindi nakakalimutan ng mga Filipino ang kanyang mga awitin.,""I feel special na despite na 55 years na ako sa recording industry and at my age I am beginning to be relevant to the young people because of my Christmas songs,"" ani Chan.,Tinaguriang King of Christmas Carols, si Chan ay kilala sa kanyang mga pamaskong awitin tulad ng ""A Perfect Christmas"" at ""Christmas In Our Hearts."" ,Bago pa man ang pagpasok ng ""ber"" months, naglipana na ang mga meme tampok si Chan.,Sa panayam, ibinahagi rin ni Chan na kababalik niya lang mula sa Los Angeles, California kung saan pinanood niya ang concert ng Filipino American Symphony Orchestra tampok ang kanyang mga awiitin.,""Nagkaroon sila ng concert of my music. That's why I had to go and watch it because it's very magical for me,"" ani Chan.,Sa programa, ibinahagi rin ni Chan ang saya na magkaroon ng sarili niyang Funko Pop.,
 ",Sep 02 2022 12:29 PM,https://news.abs-cbn.com/entertainment/09/02/22/jose-mari-chan-espesyal-ang-pakiramdam-tuwing-ber-months
"PANOORIN: Malakas na hangin, hampas ng alon ramdam sa Batanes dahil sa Henry",,Sep 03 2022 11:29 AM,https://news.abs-cbn.com/video/news/09/03/22/panoorin-malakas-na-hangin-ramdam-sa-batanes
"DHSUD, Metro Manila mayors nagdayologo hinggil sa housing program","MAYNILA - Nakipagpulong na ang Department of Human Settlements and Urban Development (DHSUD) sa mga alkalde ng Metro Manila para pag-usapan ang tugon sa housing backlog na nasa higit 6.5 million, ,Ang nasabing usapin ay isa sa mga priority program ng administrasyon ni Pangulong Ferdinand ""Bongbong"" Marcos, Jr.,Ayon kay DHSUD Secretary Jose Rizalino Acuzar, mayorya ng 3.7 million na informal settler families (ISF) sa bansa ay nasa Metro Manila. ,Nasa 500,000 umano sa mga ISF ang hindi maganda ang kondisyon habang nasa slum area, may riles ng tren, tabi ng ilog, estero, at iba pang high risk na lugar. ,Ayon kay Acuzar, positibo ang tugon at buo ang suporta ng mga alkalde sa mga pinaplanong hakbang ng ahensya para sa pangmatagalang tagumpay ng housing program, na maari din aniyang makatulong sa paglago ng ekonomiya.,Gusto rin ng ahensya na magkaroon ng partisipasyon ang private developers at financial institutions para sa mas agresibo at mabilis na housing production.,Magpapatuloy ang dayalogo ng DHSUD sa mga opisyal ng Metro Manila sa mga susunod na araw para plantsahin ang housing program.,Mahalaga, ani Acuzar, ang pakikipagtulungan ng mga LGU para matugunan o tuluyan nang tuldukan ang mga problema sa housing sector.",Sep 04 2022 12:08 PM,https://news.abs-cbn.com/news/09/04/22/dhsud-ncr-mayors-pinag-usapan-ang-housing-program
"Nawawalang ama, natagpuang patay sa Albay","Patay na nang marekober nitong Sabado ng mga tauhan ng Philippine Coast Guard sa Tabaco City, Albay ang isang padre de pamilyang unang napaulat na nawawala.,Natagpuang palutang-lutang ang bangkay ni Emmanuel Brul, 53, sa karagatang sakop ng Sitio Tubgon, Brgy. Hacienda sa San Miguel Island. Si Brul ay residente ng Barangay San Jose sa bayan ng Malilipot.,Ini-report ang pagkawala ni Brul noong Setyembre 2 matapos itong mangisda kasama ang limang iba pa malapit sa baybayin ng Barangay Igang sa bayan ng Bacacay.,Sa ulat na natanggap ng Coast Guard, bigla na lang umanong nawala sa dagat si Brul habang namamana ng isda. ,Ayon sa mga kasamahan, posibleng tinangay ito ng malakas na current ng tubig noong mga oras na iyon. ,Hindi umano ito marunong lumangoy na naisipan lang sumama sa grupo ng mga mangingisda.",Sep 04 2022 12:37 PM,https://news.abs-cbn.com/news/09/04/22/nawawalang-ama-natagpuang-patay-sa-albay
"Rambol ng mga kabataan sa Tuguegarao, nauwi sa pananaksak; 3 sugatan","Nauwi sa pananaksak ang rambol ng ilang estudyante sa Tuguegarao City, Cagayan noong Huwebes, Setyembre 1.,Sugatan sa insidente ang tatlong lalaking estudyante na grade 12. grade 11 at grade 9.,Sa imbestigasyon ng Tuguegarao City Police, nasa harap ng isang food stall sa Cagayan Sports Complex ang dalawang grupo ng mga estudyante nang nagkaroon sila ng mainit na pagtatalo hanggang nauwi ito sa suntukan.,Sa kalagitnaan ng rambol ay bigla na lang inundayan ng saksak ang mga biktima.,Tumigil lang ang mga estudyante nang awatin sila ng mga bystander.,Rumesponde rin ang rescue team at dinala sa ospital ang mga sugatan.,Habang sa follow-up operation ay natukoy ang suspek na isang lalaking grade 10, batay na rin sa salaysay ng ilang testigo at kuha ng CCTV sa pinangyarihan ng insidente.,Inihahanda na ang reklamo laban sa suspek.,Kinondena naman ni Mayor Maila Ting-Que ang insidente at agad niyang pinulong ang local school board para imbestigahan ito.,Lumalabas na lumiban sa klase ang mga estudyante na sangkot sa insidente.,Pag-aaralan din aniya ang seguridad sa lugar na sa pagkakaalam ng alkalde ay nirorondahan ng mga pulis at may mga nagbabantay din na security personnel.,“Police beat patrol are assigned in that area, but do not stay on the grounds the whole day, patrolling their respective areas of responsibility, given that security personnel are nearby at the coliseum, safety and security should have been covered at all times,” sabi ni Mayor Que sa kaniyang post sa Facebook. - Ulat ni Harris Julio",Sep 03 2022 08:42 AM,https://news.abs-cbn.com/news/09/03/22/rambol-ng-mga-kabataan-nauwi-sa-pananaksak-3-sugatan
Umano'y alitan sa puno ng mansanitas nauwi sa pananaksak sa Negros Oriental,"Pinagsaksak ang isang lalaki sa Sibulan, Negros Oriental nitong Sabado dahil umano sa alitan sa puno ng mansanitas.,Ayon sa report ng Bais City police, makailang beses sinaksak ng suspek ang biktima na si Romeo Lapinig sa Purok Narra, Barangay Tubtubon.,Gusto umanong putulin ng biktima ang puno ng mansanitas na pagmamay-ari ng suspek.,Inawat sila ng live-in partner ng biktima at isinugod siya sa ospital kung saan ito kasalukuyang ginagamot.,“Hindi na-control ng suspek ang kaniyang galit,” dagdag sa report ng police station sa wikang Ingles.,Nasa kustodiya na ngayon ng pulisya ang suspek at kakasuhan siya ng frustrated homicide.",Sep 04 2022 01:11 PM,https://news.abs-cbn.com/news/09/04/22/umanoy-alitan-sa-puno-ng-mansanitas-nauwi-sa-pananaksak
"Pagliban ni Vic Rodriguez sa Senate hearing sa asukal, ikinadismaya ng minorya",,Sep 01 2022 08:23 PM,https://news.abs-cbn.com/video/news/09/01/22/pagliban-ni-vic-rodriguez-sa-senate-hearing-sa-asukal-ikinadismaya
KBYN: Ilang produkto maaaring mabuo mula sa buwaya,,Sep 02 2022 08:50 PM,https://news.abs-cbn.com/video/life/09/02/22/kbyn-ilang-produkto-maaaring-mabuo-mula-sa-buwaya
Health workers kay Marcos: Unahin ang benepisyo bago deployment,"Dapat unahin ng adminstrasyong Marcos ang pagbayad ng mga nakabinbin na allowance ng ilang health workers. ,Iyan ang iginiit ng grupo ng health workers kasabay ng pahayag ni Pangulong Ferdinand Marcos na taasan ang bilang ng mga nurse na puwedeng mag-abroad. ,Mas umaasa ngayon ang Alliance of Health Workers na uutusan ni Marcos ang Department of Health at Department of Budget and Management na ilabas ang budget at ipamigay na ito. ,""Sa kabuuan siguro almost mga 60 percent ng mga health workers ang hindi nakakatanggap. Kaya malungkot at demoralized ang ating mga health workers,"" ani AHW National President Robert Mendoza. ,Hinimok naman ng Private Hospital Workers Alliance of the Philippines ang gobyerno na imbestigahan ang sistema ng pamimigay ng benepisyo sa kanilang hanap na nagsimula pa umano noong Bayanihan 1 Act. ,""Ngayon po nagbigay po sila ng pang-January lang pong allowance.,
So nag-lapse na po ang batas, nag-expire na po. Yun na nga po ang pinagtataka namin, meron pong discrimination kaya nga po doon sa aming mga kahilingan, i-liquidate, imbestigahan ang sistema ng pamimigay ng ayuda sa lahat ng healthcare workers,"" ani PHWAP spokesperson Jao Clumia. ,Unang nabanggit ni Marcos na hindi sapat ang mga nakukuhang benepisyo ng mga health worker, at nangakong magiging bukas ang kaniyang opisina para makipagdayalogo at tugunan ang mga matagal nang isyu ng mga nurse sa bansa. ,Nirerepaso na ng Department of Migrant Workers (DMW) ang kautusan sa deployment cap ng mga Pilipinong nurse sa ibang bansa, kasunod ng pahayag ni Marcos. ,Sa panayam sa Teleradyo, sinabi ng DMW na handa silang tulungan ang mga nurse na iproseso ang kanilang requirements, gayundin ang manning agencies sa pag-a-accredit at paghahanap ng employers sa ibang bansa. ,Nasa 7,000 ang itinakdang deployment cap pero hindi pa napupuno dahil bumubuti na ang sitwasyon sa ibang bansa mula sa banta ng COVID-19. ,""Its an aspiration na kung pwede wag na natin ideploy ang ating workers pero at the same time we have to take a look at it na we should not put restraints on our workers seeking a livelihood that will provide them income that will make the lives of their families better now,"" ani DMW spokesman Tony Nebrida. ",Sep 02 2022 04:57 PM,https://news.abs-cbn.com/news/09/02/22/health-workers-kay-marcos-benepisyo-unahin-bago-deployment
Grupo ng supermarket may payo ngayong ber months,,Sep 01 2022 08:13 PM,https://news.abs-cbn.com/video/business/09/01/22/grupo-ng-supermarket-may-payo-ngayong-ber-months
"Opisyal ng electric cooperative, kinatawan ng consumers group nagkasagutan sa presscon","Nagkainitan sa isang press conference ang lider ng isang consumer group at opisyal ng electric cooperative sa Bacolod City Huwebes.,Galit na kinumpronta ni Wennie Sancho ng Power Watch Negros si Eugenio Velasco Jr. na miyembro ng Board of Directors ng Central Negros Electric Cooperative (CENECO).,Inakusahan ni Sancho si Velasco sa pagiging “out of order” dahil sa pagtalakay nito sa reklamo ng grupo laban sa CENECO na na-dismiss na ng National Electrification Administration.,“Ang imo na ya ginahimu out of order. Ngaa? Tapos na to ang kaso ya kay nadesidihan na to. Ngaa ginasulit mo pa? Ang nagpanagtag sang sulat sa presidente indi ako. I want to make it clear. Ngaa masiling ka nga nagsulat ko sa presidente,” pagkumpronta ni Sancho kay Velasco.,(Yang ginagawa mo ay out of order. Bakit? Tapos na yung kaso dahil nadesisyunan na. Bakit inuungkat mo pa? Hindi ako ang nagpadala ng sulat sa presidente. I want to make it clear. Bakit mo siansabing ako ang sumulat sa presidente?),Gusto pang magsalita ni Sancho sa mikropono subalit hindi ito ibinigay sa kanya ng moderator dahil tapos na raw ang oras na ibinigay sa kinatawan ng consumers group.,Nanindigan naman si Velasco na walang mali sa kanyang ginawa dahil isinalaysay nya lang ang umano’y pagfo-forum shopping ng grupo ni Sancho.,“Paano siya maghambal nga out of order. Una, gin-relate ko lang ang ila ginhimu sa amon sa board. Nag-file sila kaso tapos na-dismiss. Pero before na dismiss, gin pa congressional inquiry mi nila. Tapos after that nag gwa ang resolution sang NEA nga gin-dismiss ilang gin-file sa amon,” pero sabi ni Velasco hindi pa rito nagtapos dahil ang PWN ay nagpadala naman ng position paper sa Sangguniang Panlungsod ng Bacolod City.,(Paano niya masabing out of order? Una, ni-relate ko lang ang kanilang ginawa sa board. Nag-file ng kaso tapos na-dismiss. Pero before na-dismiss, pina-congressional inquiry kami nila. Tapos after that, lumabas ang resolution ng NEA na dismissed ang kanilang isinampa sa amin.),At kahit hindi pa raw tapos ang hearing sa city council, ang PWN ay nagpadala ng sulat kay President Ferdinand Marcos Jr., Sen. Raffy Tulfo at sa Department of Energy.,Nagpatawag ng presscon ang CENECO para talakayin ang mga isyu tungkol sa palagiang brownout, power rate hike, at ipinaliwanag din kung bakit walang sumasagot sa hotline tuwing may power interruption.,Para maiwasan ang lalong pag-init ng kumprontasyon, madaliang tinapos na lang ang press conference. ",Sep 02 2022 06:48 AM,https://news.abs-cbn.com/news/09/02/22/presscon-sa-isyu-ng-kuryente-itinigil-matapos-mauwi-sa-sagutan
